,ID,Timestamp,Date,Time,Hour,Incident,Borough,Station
218,003214-08012017,2017-01-08 00:03:40+00:00,2017-01-08,00:03:40,0,Firefighting,BARNET,Mill Hill
219,003436-08012017,2017-01-08 14:37:51+00:00,2017-01-08,14:37:51,14,Firefighting,BARNET,Mill Hill
220,003985-09012017,2017-01-09 21:13:44+00:00,2017-01-09,21:13:44,21,Firefighting,BARNET,Mill Hill
221,006185-15012017,2017-01-15 15:24:59+00:00,2017-01-15,15:24:59,15,Firefighting,BARNET,Mill Hill
222,010307-24012017,2017-01-24 19:06:21+00:00,2017-01-24,19:06:21,19,Firefighting,BARNET,Stanmore
223,018338-13022017,2017-02-13 05:40:01+00:00,2017-02-13,05:40:01,5,Firefighting,BARNET,Mill Hill
224,040128-03042017,2017-04-03 15:46:54+00:00,2017-04-03,15:46:54,15,Firefighting,BARNET,Mill Hill
225,041156-05042017,2017-04-05 19:16:36+00:00,2017-04-05,19:16:36,19,Firefighting,BARNET,Mill Hill
226,007743-19012017,2017-01-19 08:57:01+00:00,2017-01-19,08:57:01,8,Firefighting,BARNET,Finchley
227,015719-07022017,2017-02-07 03:48:00+00:00,2017-02-07,03:48:00,3,Firefighting,BARNET,Finchley
228,046104-14042017,2017-04-14 16:02:05+00:00,2017-04-14,16:02:05,16,Firefighting,BARNET,Hendon
229,047446-17042017,2017-04-17 14:24:48+00:00,2017-04-17,14:24:48,14,Firefighting,BARNET,Hendon
230,051909-26042017,2017-04-26 07:36:02+00:00,2017-04-26,07:36:02,7,Firefighting,BARNET,Finchley
231,020977-19022017,2017-02-19 12:52:44+00:00,2017-02-19,12:52:44,12,Firefighting,BARNET,Finchley
232,021071-19022017,2017-02-19 16:54:23+00:00,2017-02-19,16:54:23,16,Firefighting,BARNET,Finchley
233,026036-02032017,2017-03-02 19:54:04+00:00,2017-03-02,19:54:04,19,Firefighting,BARNET,Finchley
234,049480-21042017,2017-04-21 09:39:45+00:00,2017-04-21,09:39:45,9,Firefighting,BARNET,Finchley
235,002020-05012017,2017-01-05 14:28:29+00:00,2017-01-05,14:28:29,14,Firefighting,BARNET,Hendon
236,002458-06012017,2017-01-06 09:00:02+00:00,2017-01-06,09:00:02,9,Firefighting,BARNET,Hendon
237,011554-27012017,2017-01-27 15:40:47+00:00,2017-01-27,15:40:47,15,Firefighting,BARNET,Hendon
238,013808-02022017,2017-02-02 06:52:28+00:00,2017-02-02,06:52:28,6,Firefighting,BARNET,West Hampstead
239,014981-05022017,2017-02-05 05:07:56+00:00,2017-02-05,05:07:56,5,Firefighting,BARNET,Hendon
240,015024-05022017,2017-02-05 08:43:50+00:00,2017-02-05,08:43:50,8,Firefighting,BARNET,Hendon
241,017150-10022017,2017-02-10 13:12:17+00:00,2017-02-10,13:12:17,13,Firefighting,BARNET,Finchley
242,024933-28022017,2017-02-28 07:19:42+00:00,2017-02-28,07:19:42,7,Firefighting,BARNET,Hendon
243,034788-23032017,2017-03-23 11:09:45+00:00,2017-03-23,11:09:45,11,Firefighting,BARNET,Hendon
244,037190-28032017,2017-03-28 16:39:31+00:00,2017-03-28,16:39:31,16,Firefighting,BARNET,Hendon
245,046614-15042017,2017-04-15 16:57:05+00:00,2017-04-15,16:57:05,16,Firefighting,BARNET,Hendon
246,004716-11012017,2017-01-11 20:59:36+00:00,2017-01-11,20:59:36,20,Firefighting,BARNET,Mill Hill
247,014065-02022017,2017-02-02 19:52:36+00:00,2017-02-02,19:52:36,19,Firefighting,BARNET,Mill Hill
248,015916-07022017,2017-02-07 14:44:07+00:00,2017-02-07,14:44:07,14,Firefighting,BARNET,Mill Hill
249,021504-20022017,2017-02-20 21:17:28+00:00,2017-02-20,21:17:28,21,Firefighting,BARNET,Mill Hill
250,024018-26022017,2017-02-26 01:25:23+00:00,2017-02-26,01:25:23,1,Firefighting,BARNET,Mill Hill
251,025101-28022017,2017-02-28 17:43:28+00:00,2017-02-28,17:43:28,17,Firefighting,BARNET,Mill Hill
252,025482-01032017,2017-03-01 17:35:17+00:00,2017-03-01,17:35:17,17,Firefighting,BARNET,Mill Hill
253,031827-16032017,2017-03-16 18:33:15+00:00,2017-03-16,18:33:15,18,Firefighting,BARNET,Mill Hill
254,035815-25032017,2017-03-25 16:29:01+00:00,2017-03-25,16:29:01,16,Firefighting,BARNET,Mill Hill
255,014875-04022017,2017-02-04 22:32:18+00:00,2017-02-04,22:32:18,22,Firefighting,BARNET,Hendon
256,025391-01032017,2017-03-01 13:31:57+00:00,2017-03-01,13:31:57,13,Firefighting,BARNET,Hendon
257,026019-02032017,2017-03-02 19:25:54+00:00,2017-03-02,19:25:54,19,Firefighting,BARNET,Hendon
258,027199-05032017,2017-03-05 15:05:40+00:00,2017-03-05,15:05:40,15,Firefighting,BARNET,Hendon
259,002572-06012017,2017-01-06 14:25:51+00:00,2017-01-06,14:25:51,14,Firefighting,BARNET,Barnet
260,010830-25012017,2017-01-25 23:15:07+00:00,2017-01-25,23:15:07,23,Firefighting,BARNET,Barnet
261,022286-23022017,2017-02-23 04:40:55+00:00,2017-02-23,04:40:55,4,Firefighting,BARNET,Barnet
262,026886-04032017,2017-03-04 19:29:51+00:00,2017-03-04,19:29:51,19,Firefighting,BARNET,Barnet
263,038836-31032017,2017-03-31 22:24:14+00:00,2017-03-31,22:24:14,22,Firefighting,BARNET,Barnet
264,021065-19022017,2017-02-19 16:44:48+00:00,2017-02-19,16:44:48,16,Firefighting,BARNET,Mill Hill
265,028229-08032017,2017-03-08 08:27:18+00:00,2017-03-08,08:27:18,8,Firefighting,BARNET,Mill Hill
266,028334-08032017,2017-03-08 13:25:49+00:00,2017-03-08,13:25:49,13,Firefighting,BARNET,Mill Hill
267,036815-27032017,2017-03-27 19:51:44+00:00,2017-03-27,19:51:44,19,Firefighting,BARNET,Mill Hill
268,053875-30042017,2017-04-30 09:35:48+00:00,2017-04-30,09:35:48,9,Firefighting,BARNET,Finchley
269,018969-14022017,2017-02-14 17:41:20+00:00,2017-02-14,17:41:20,17,Firefighting,BARNET,Barnet
270,026068-02032017,2017-03-02 21:32:30+00:00,2017-03-02,21:32:30,21,Firefighting,BARNET,Barnet
271,035677-25032017,2017-03-25 12:28:34+00:00,2017-03-25,12:28:34,12,Firefighting,BARNET,Barnet
272,042822-08042017,2017-04-08 20:54:44+00:00,2017-04-08,20:54:44,20,Firefighting,BARNET,Barnet
273,048213-18042017,2017-04-18 22:57:36+00:00,2017-04-18,22:57:36,22,Firefighting,BARNET,Southgate
274,003342-08012017,2017-01-08 10:28:47+00:00,2017-01-08,10:28:47,10,Firefighting,BARNET,Barnet
275,004336-10012017,2017-01-10 19:57:01+00:00,2017-01-10,19:57:01,19,Firefighting,BARNET,Barnet
276,017506-11022017,2017-02-11 08:23:39+00:00,2017-02-11,08:23:39,8,Firefighting,BARNET,Barnet
277,035372-24032017,2017-03-24 17:47:41+00:00,2017-03-24,17:47:41,17,Firefighting,BARNET,Barnet
278,050105-22042017,2017-04-22 16:51:04+00:00,2017-04-22,16:51:04,16,Firefighting,BARNET,Barnet
279,016045-07022017,2017-02-07 18:58:57+00:00,2017-02-07,18:58:57,18,Firefighting,BARNET,Barnet
280,050020-22042017,2017-04-22 14:31:09+00:00,2017-04-22,14:31:09,14,Firefighting,BARNET,Barnet
281,011436-27012017,2017-01-27 10:28:20+00:00,2017-01-27,10:28:20,10,Firefighting,BARNET,Finchley
282,012352-29012017,2017-01-29 13:50:08+00:00,2017-01-29,13:50:08,13,Firefighting,BARNET,Finchley
283,023486-24022017,2017-02-24 20:09:42+00:00,2017-02-24,20:09:42,20,Firefighting,BARNET,Finchley
284,028118-07032017,2017-03-07 22:24:07+00:00,2017-03-07,22:24:07,22,Firefighting,BARNET,Finchley
285,036753-27032017,2017-03-27 19:21:04+00:00,2017-03-27,19:21:04,19,Firefighting,BARNET,Finchley
286,041455-06042017,2017-04-06 14:44:41+00:00,2017-04-06,14:44:41,14,Firefighting,BARNET,Finchley
287,003229-08012017,2017-01-08 00:26:32+00:00,2017-01-08,00:26:32,0,Firefighting,BARNET,Hendon
288,006008-15012017,2017-01-15 01:05:47+00:00,2017-01-15,01:05:47,1,Firefighting,BARNET,Hendon
289,029312-10032017,2017-03-10 21:12:25+00:00,2017-03-10,21:12:25,21,Firefighting,BARNET,Hendon
290,030959-14032017,2017-03-14 16:46:22+00:00,2017-03-14,16:46:22,16,Firefighting,BARNET,Hendon
291,032299-17032017,2017-03-17 17:31:39+00:00,2017-03-17,17:31:39,17,Firefighting,BARNET,Hendon
292,041475-06042017,2017-04-06 15:13:49+00:00,2017-04-06,15:13:49,15,Firefighting,BARNET,Hendon
293,045070-12042017,2017-04-12 15:45:39+00:00,2017-04-12,15:45:39,15,Firefighting,BARNET,Hendon
294,053231-28042017,2017-04-28 22:16:06+00:00,2017-04-28,22:16:06,22,Firefighting,BARNET,Hendon
295,002405-06012017,2017-01-06 05:22:13+00:00,2017-01-06,05:22:13,5,Firefighting,BARNET,Finchley
296,016241-08022017,2017-02-08 08:37:47+00:00,2017-02-08,08:37:47,8,Firefighting,BARNET,Finchley
297,025189-28022017,2017-02-28 22:30:24+00:00,2017-02-28,22:30:24,22,Firefighting,BARNET,Finchley
298,037292-28032017,2017-03-28 19:20:38+00:00,2017-03-28,19:20:38,19,Firefighting,BARNET,Finchley
299,050612-23042017,2017-04-23 14:20:53+00:00,2017-04-23,14:20:53,14,Firefighting,BARNET,Finchley
300,052980-28042017,2017-04-28 12:19:49+00:00,2017-04-28,12:19:49,12,Firefighting,BARNET,Finchley
301,000490-01012017,2017-01-01 23:42:57+00:00,2017-01-01,23:42:57,23,Firefighting,BEXLEY,Bexley
302,020656-18022017,2017-02-18 18:27:50+00:00,2017-02-18,18:27:50,18,Firefighting,BEXLEY,Bexley
303,025384-01032017,2017-03-01 13:20:24+00:00,2017-03-01,13:20:24,13,Firefighting,BEXLEY,Bexley
304,034720-23032017,2017-03-23 07:50:00+00:00,2017-03-23,07:50:00,7,Firefighting,BEXLEY,Bexley
305,007453-18012017,2017-01-18 16:46:03+00:00,2017-01-18,16:46:03,16,Firefighting,BEXLEY,Erith
306,011279-27012017,2017-01-27 00:26:57+00:00,2017-01-27,00:26:57,0,Firefighting,BEXLEY,Erith
307,041796-07042017,2017-04-07 06:26:38+00:00,2017-04-07,06:26:38,6,Firefighting,BEXLEY,Erith
308,000322-01012017,2017-01-01 15:44:39+00:00,2017-01-01,15:44:39,15,Firefighting,BEXLEY,Eltham
309,023584-25022017,2017-02-25 03:00:41+00:00,2017-02-25,03:00:41,3,Firefighting,BEXLEY,Eltham
310,046444-15042017,2017-04-15 12:01:45+00:00,2017-04-15,12:01:45,12,Firefighting,BEXLEY,Eltham
311,048141-18042017,2017-04-18 20:42:20+00:00,2017-04-18,20:42:20,20,Firefighting,BEXLEY,Sidcup
312,000894-02012017,2017-01-02 20:40:05+00:00,2017-01-02,20:40:05,20,Firefighting,BEXLEY,Sidcup
313,019090-14022017,2017-02-14 23:11:15+00:00,2017-02-14,23:11:15,23,Firefighting,BEXLEY,Bexley
314,039553-02042017,2017-04-02 13:37:49+00:00,2017-04-02,13:37:49,13,Firefighting,BEXLEY,Bexley
315,040223-03042017,2017-04-03 18:40:03+00:00,2017-04-03,18:40:03,18,Firefighting,BEXLEY,Bexley
316,048178-18042017,2017-04-18 21:45:33+00:00,2017-04-18,21:45:33,21,Firefighting,BEXLEY,Bexley
317,003604-08012017,2017-01-08 21:53:59+00:00,2017-01-08,21:53:59,21,Firefighting,BEXLEY,Bexley
318,008949-21012017,2017-01-21 20:47:14+00:00,2017-01-21,20:47:14,20,Firefighting,BEXLEY,Bexley
319,025927-02032017,2017-03-02 15:14:32+00:00,2017-03-02,15:14:32,15,Firefighting,BEXLEY,Bexley
320,036010-25032017,2017-03-25 23:21:51+00:00,2017-03-25,23:21:51,23,Firefighting,BEXLEY,Bexley
321,040475-04042017,2017-04-04 09:07:28+00:00,2017-04-04,09:07:28,9,Firefighting,BEXLEY,Bexley
322,051753-25042017,2017-04-25 19:34:47+00:00,2017-04-25,19:34:47,19,Firefighting,BEXLEY,Bexley
323,005149-12012017,2017-01-12 21:04:34+00:00,2017-01-12,21:04:34,21,Firefighting,BEXLEY,Erith
324,007530-18012017,2017-01-18 19:26:21+00:00,2017-01-18,19:26:21,19,Firefighting,BEXLEY,Bexley
325,015171-05022017,2017-02-05 16:49:31+00:00,2017-02-05,16:49:31,16,Firefighting,BEXLEY,Erith
326,017205-10022017,2017-02-10 16:05:41+00:00,2017-02-10,16:05:41,16,Firefighting,BEXLEY,Bexley
327,021528-20022017,2017-02-20 22:49:15+00:00,2017-02-20,22:49:15,22,Firefighting,BEXLEY,Bexley
328,043525-09042017,2017-04-09 21:26:47+00:00,2017-04-09,21:26:47,21,Firefighting,BEXLEY,Bexley
329,051980-26042017,2017-04-26 10:45:25+00:00,2017-04-26,10:45:25,10,Firefighting,BEXLEY,Bexley
330,001488-04012017,2017-01-04 08:17:59+00:00,2017-01-04,08:17:59,8,Firefighting,BEXLEY,Sidcup
331,007614-18012017,2017-01-18 22:17:29+00:00,2017-01-18,22:17:29,22,Firefighting,BEXLEY,Sidcup
332,008075-20012017,2017-01-20 02:44:41+00:00,2017-01-20,02:44:41,2,Firefighting,BEXLEY,Sidcup
333,018656-13022017,2017-02-13 20:40:47+00:00,2017-02-13,20:40:47,20,Firefighting,BEXLEY,Sidcup
334,019612-16022017,2017-02-16 10:26:10+00:00,2017-02-16,10:26:10,10,Firefighting,BEXLEY,Sidcup
335,047285-17042017,2017-04-17 01:19:35+00:00,2017-04-17,01:19:35,1,Firefighting,BEXLEY,Sidcup
336,051834-25042017,2017-04-25 23:30:17+00:00,2017-04-25,23:30:17,23,Firefighting,BEXLEY,Sidcup
337,030088-12032017,2017-03-12 17:18:28+00:00,2017-03-12,17:18:28,17,Firefighting,BEXLEY,Bexley
338,032718-18032017,2017-03-18 15:15:42+00:00,2017-03-18,15:15:42,15,Firefighting,BEXLEY,Bexley
339,000363-01012017,2017-01-01 18:03:40+00:00,2017-01-01,18:03:40,18,Firefighting,BEXLEY,Plumstead
340,001211-03012017,2017-01-03 16:27:28+00:00,2017-01-03,16:27:28,16,Firefighting,BEXLEY,Plumstead
341,005599-14012017,2017-01-14 01:12:54+00:00,2017-01-14,01:12:54,1,Firefighting,BEXLEY,Plumstead
342,006155-15012017,2017-01-15 14:02:41+00:00,2017-01-15,14:02:41,14,Firefighting,BEXLEY,Eltham
343,007795-19012017,2017-01-19 12:19:35+00:00,2017-01-19,12:19:35,12,Firefighting,BEXLEY,Plumstead
344,007825-19012017,2017-01-19 14:03:32+00:00,2017-01-19,14:03:32,14,Firefighting,BEXLEY,Plumstead
345,014448-03022017,2017-02-03 20:23:43+00:00,2017-02-03,20:23:43,20,Firefighting,BEXLEY,Eltham
346,022002-22022017,2017-02-22 10:39:58+00:00,2017-02-22,10:39:58,10,Firefighting,BEXLEY,Plumstead
347,023474-24022017,2017-02-24 19:43:55+00:00,2017-02-24,19:43:55,19,Firefighting,BEXLEY,Plumstead
348,038610-31032017,2017-03-31 15:18:09+00:00,2017-03-31,15:18:09,15,Firefighting,BEXLEY,Plumstead
349,000499-02012017,2017-01-02 00:29:38+00:00,2017-01-02,00:29:38,0,Firefighting,BEXLEY,Erith
350,007123-17012017,2017-01-17 20:09:37+00:00,2017-01-17,20:09:37,20,Firefighting,BEXLEY,Erith
351,014298-03022017,2017-02-03 13:12:18+00:00,2017-02-03,13:12:18,13,Firefighting,BEXLEY,Erith
352,026047-02032017,2017-03-02 20:15:45+00:00,2017-03-02,20:15:45,20,Firefighting,BEXLEY,Erith
353,028445-08032017,2017-03-08 19:14:05+00:00,2017-03-08,19:14:05,19,Firefighting,BEXLEY,Erith
354,028799-09032017,2017-03-09 16:18:13+00:00,2017-03-09,16:18:13,16,Firefighting,BEXLEY,Erith
355,031044-14032017,2017-03-14 19:52:12+00:00,2017-03-14,19:52:12,19,Firefighting,BEXLEY,Erith
356,034513-22032017,2017-03-22 17:13:09+00:00,2017-03-22,17:13:09,17,Firefighting,BEXLEY,Erith
357,042157-07042017,2017-04-07 20:07:32+00:00,2017-04-07,20:07:32,20,Firefighting,BEXLEY,Erith
358,048909-20042017,2017-04-20 05:43:06+00:00,2017-04-20,05:43:06,5,Firefighting,BEXLEY,Erith
359,049921-22042017,2017-04-22 10:10:59+00:00,2017-04-22,10:10:59,10,Firefighting,BEXLEY,Erith
360,053092-28042017,2017-04-28 17:18:05+00:00,2017-04-28,17:18:05,17,Firefighting,BEXLEY,Erith
361,011131-26012017,2017-01-26 18:25:10+00:00,2017-01-26,18:25:10,18,Firefighting,BEXLEY,Plumstead
362,013652-01022017,2017-02-01 18:57:56+00:00,2017-02-01,18:57:56,18,Firefighting,BEXLEY,Plumstead
363,028819-09032017,2017-03-09 17:21:24+00:00,2017-03-09,17:21:24,17,Firefighting,BEXLEY,Plumstead
364,036612-27032017,2017-03-27 13:14:42+00:00,2017-03-27,13:14:42,13,Firefighting,BEXLEY,Eltham
365,044246-10042017,2017-04-10 23:52:43+00:00,2017-04-10,23:52:43,23,Firefighting,BEXLEY,Eltham
366,023853-25022017,2017-02-25 17:05:27+00:00,2017-02-25,17:05:27,17,Firefighting,BEXLEY,Erith
367,032177-17032017,2017-03-17 13:20:30+00:00,2017-03-17,13:20:30,13,Firefighting,BEXLEY,Erith
368,033164-19032017,2017-03-19 14:40:05+00:00,2017-03-19,14:40:05,14,Firefighting,BEXLEY,Erith
369,040046-03042017,2017-04-03 13:40:23+00:00,2017-04-03,13:40:23,13,Firefighting,BEXLEY,Erith
370,040291-03042017,2017-04-03 20:31:31+00:00,2017-04-03,20:31:31,20,Firefighting,BEXLEY,Erith
371,001048-03012017,2017-01-03 08:23:10+00:00,2017-01-03,08:23:10,8,Firefighting,BEXLEY,Sidcup
372,006792-17012017,2017-01-17 02:59:08+00:00,2017-01-17,02:59:08,2,Firefighting,BEXLEY,Sidcup
373,027433-06032017,2017-03-06 06:56:24+00:00,2017-03-06,06:56:24,6,Firefighting,BEXLEY,Sidcup
374,053020-28042017,2017-04-28 14:09:37+00:00,2017-04-28,14:09:37,14,Firefighting,BEXLEY,Sidcup
375,000199-01012017,2017-01-01 08:30:36+00:00,2017-01-01,08:30:36,8,Firefighting,BEXLEY,Erith
376,013365-01022017,2017-02-01 01:58:34+00:00,2017-02-01,01:58:34,1,Firefighting,BEXLEY,Erith
377,018532-13022017,2017-02-13 14:36:09+00:00,2017-02-13,14:36:09,14,Firefighting,BEXLEY,Bexley
378,026838-04032017,2017-03-04 17:09:36+00:00,2017-03-04,17:09:36,17,Firefighting,BEXLEY,Bexley
379,028927-09032017,2017-03-09 21:52:30+00:00,2017-03-09,21:52:30,21,Firefighting,BEXLEY,Erith
380,029728-11032017,2017-03-11 20:40:48+00:00,2017-03-11,20:40:48,20,Firefighting,BEXLEY,Erith
381,029790-11032017,2017-03-11 22:54:48+00:00,2017-03-11,22:54:48,22,Firefighting,BEXLEY,Erith
382,031200-15032017,2017-03-15 07:29:29+00:00,2017-03-15,07:29:29,7,Firefighting,BEXLEY,Bexley
383,035084-24032017,2017-03-24 00:30:20+00:00,2017-03-24,00:30:20,0,Firefighting,BEXLEY,Bexley
384,051436-25042017,2017-04-25 09:50:06+00:00,2017-04-25,09:50:06,9,Firefighting,BEXLEY,Erith
385,011751-27012017,2017-01-27 22:22:23+00:00,2017-01-27,22:22:23,22,Firefighting,BEXLEY,Erith
386,040402-04042017,2017-04-04 03:18:29+00:00,2017-04-04,03:18:29,3,Firefighting,BEXLEY,Bexley
387,023285-24022017,2017-02-24 12:33:39+00:00,2017-02-24,12:33:39,12,Firefighting,BEXLEY,Bexley
388,041911-07042017,2017-04-07 11:43:08+00:00,2017-04-07,11:43:08,11,Firefighting,BEXLEY,Bexley
389,042884-08042017,2017-04-08 23:56:55+00:00,2017-04-08,23:56:55,23,Firefighting,BEXLEY,Sidcup
390,051814-25042017,2017-04-25 21:45:13+00:00,2017-04-25,21:45:13,21,Firefighting,BEXLEY,Bexley
391,003931-09012017,2017-01-09 19:20:41+00:00,2017-01-09,19:20:41,19,Firefighting,BEXLEY,Bexley
392,018867-14022017,2017-02-14 12:56:12+00:00,2017-02-14,12:56:12,12,Firefighting,BEXLEY,Bexley
393,033236-19032017,2017-03-19 17:02:47+00:00,2017-03-19,17:02:47,17,Firefighting,BEXLEY,Bexley
394,017030-10022017,2017-02-10 05:55:14+00:00,2017-02-10,05:55:14,5,Firefighting,BEXLEY,Sidcup
395,018107-12022017,2017-02-12 15:54:34+00:00,2017-02-12,15:54:34,15,Firefighting,BEXLEY,Sidcup
396,027926-07032017,2017-03-07 13:15:22+00:00,2017-03-07,13:15:22,13,Firefighting,BEXLEY,Sidcup
397,041681-06042017,2017-04-06 21:49:40+00:00,2017-04-06,21:49:40,21,Firefighting,BEXLEY,Sidcup
398,047008-16042017,2017-04-16 13:50:14+00:00,2017-04-16,13:50:14,13,Firefighting,BEXLEY,Sidcup
399,003588-08012017,2017-01-08 20:54:51+00:00,2017-01-08,20:54:51,20,Firefighting,BEXLEY,Plumstead
400,019404-15022017,2017-02-15 18:35:24+00:00,2017-02-15,18:35:24,18,Firefighting,BEXLEY,Erith
401,036801-27032017,2017-03-27 19:46:16+00:00,2017-03-27,19:46:16,19,Firefighting,BEXLEY,Plumstead
402,041756-07042017,2017-04-07 02:11:05+00:00,2017-04-07,02:11:05,2,Firefighting,BEXLEY,Erith
403,044752-11042017,2017-04-11 22:45:23+00:00,2017-04-11,22:45:23,22,Firefighting,BEXLEY,Plumstead
404,004419-11012017,2017-01-11 01:04:55+00:00,2017-01-11,01:04:55,1,Firefighting,BRENT,Wembley
405,014031-02022017,2017-02-02 18:15:05+00:00,2017-02-02,18:15:05,18,Firefighting,BRENT,Wembley
406,021277-20022017,2017-02-20 09:05:43+00:00,2017-02-20,09:05:43,9,Firefighting,BRENT,Wembley
407,029398-11032017,2017-03-11 03:30:31+00:00,2017-03-11,03:30:31,3,Firefighting,BRENT,Wembley
408,042837-08042017,2017-04-08 21:18:55+00:00,2017-04-08,21:18:55,21,Firefighting,BRENT,Wembley
409,003888-09012017,2017-01-09 18:12:51+00:00,2017-01-09,18:12:51,18,Firefighting,BRENT,Stanmore
410,008299-20012017,2017-01-20 15:05:22+00:00,2017-01-20,15:05:22,15,Firefighting,BRENT,Wembley
411,012634-30012017,2017-01-30 10:01:31+00:00,2017-01-30,10:01:31,10,Firefighting,BRENT,Wembley
412,014003-02022017,2017-02-02 17:08:54+00:00,2017-02-02,17:08:54,17,Firefighting,BRENT,Wembley
413,018062-12022017,2017-02-12 13:14:45+00:00,2017-02-12,13:14:45,13,Firefighting,BRENT,Willesden
414,024136-26022017,2017-02-26 11:44:00+00:00,2017-02-26,11:44:00,11,Firefighting,BRENT,Stanmore
415,027684-06032017,2017-03-06 19:59:35+00:00,2017-03-06,19:59:35,19,Firefighting,BRENT,Wembley
416,040482-04042017,2017-04-04 09:25:47+00:00,2017-04-04,09:25:47,9,Firefighting,BRENT,Wembley
417,045863-14042017,2017-04-14 02:20:24+00:00,2017-04-14,02:20:24,2,Firefighting,BRENT,Wembley
418,048367-19042017,2017-04-19 10:48:54+00:00,2017-04-19,10:48:54,10,Firefighting,BRENT,Wembley
419,001155-03012017,2017-01-03 13:50:22+00:00,2017-01-03,13:50:22,13,Firefighting,BRENT,Willesden
420,001442-04012017,2017-01-04 05:59:48+00:00,2017-01-04,05:59:48,5,Firefighting,BRENT,West Hampstead
421,003610-08012017,2017-01-08 22:13:43+00:00,2017-01-08,22:13:43,22,Firefighting,BRENT,Willesden
422,013679-01022017,2017-02-01 19:52:23+00:00,2017-02-01,19:52:23,19,Firefighting,BRENT,Willesden
423,014715-04022017,2017-02-04 15:33:32+00:00,2017-02-04,15:33:32,15,Firefighting,BRENT,Willesden
424,020178-17022017,2017-02-17 17:12:35+00:00,2017-02-17,17:12:35,17,Firefighting,BRENT,Willesden
425,025481-01032017,2017-03-01 17:35:09+00:00,2017-03-01,17:35:09,17,Firefighting,BRENT,Willesden
426,029866-12032017,2017-03-12 04:11:29+00:00,2017-03-12,04:11:29,4,Firefighting,BRENT,Willesden
427,032396-17032017,2017-03-17 20:02:32+00:00,2017-03-17,20:02:32,20,Firefighting,BRENT,Willesden
428,035263-24032017,2017-03-24 13:34:55+00:00,2017-03-24,13:34:55,13,Firefighting,BRENT,West Hampstead
429,051526-25042017,2017-04-25 13:36:42+00:00,2017-04-25,13:36:42,13,Firefighting,BRENT,Willesden
430,017315-10022017,2017-02-10 19:47:55+00:00,2017-02-10,19:47:55,19,Firefighting,BRENT,Willesden
431,022060-22022017,2017-02-22 14:41:01+00:00,2017-02-22,14:41:01,14,Firefighting,BRENT,Willesden
432,038296-30032017,2017-03-30 21:58:05+00:00,2017-03-30,21:58:05,21,Firefighting,BRENT,Willesden
433,039912-03042017,2017-04-03 08:13:02+00:00,2017-04-03,08:13:02,8,Firefighting,BRENT,Willesden
434,046350-15042017,2017-04-15 04:36:54+00:00,2017-04-15,04:36:54,4,Firefighting,BRENT,Willesden
435,012008-28012017,2017-01-28 14:36:38+00:00,2017-01-28,14:36:38,14,Firefighting,BRENT,Willesden
436,014401-03022017,2017-02-03 18:00:48+00:00,2017-02-03,18:00:48,18,Firefighting,BRENT,Willesden
437,029149-10032017,2017-03-10 14:24:10+00:00,2017-03-10,14:24:10,14,Firefighting,BRENT,Willesden
438,032208-17032017,2017-03-17 14:23:57+00:00,2017-03-17,14:23:57,14,Firefighting,BRENT,Willesden
439,034980-23032017,2017-03-23 18:15:04+00:00,2017-03-23,18:15:04,18,Firefighting,BRENT,Willesden
440,042385-08042017,2017-04-08 09:17:07+00:00,2017-04-08,09:17:07,9,Firefighting,BRENT,Willesden
441,002583-06012017,2017-01-06 14:59:44+00:00,2017-01-06,14:59:44,14,Firefighting,BRENT,Stanmore
